,MBL,has_parking
4380,64-B-3,0.0
4381,64-C-24,1.0
4382,64-C-28,1.0
4383,64-C-29,1.0
4384,64-C-3,1.0
4385,64-C-4,1.0
4386,64-C-6,1.0
4387,64-C-8,1.0
4388,64-C-9,1.0
4389,64-D-3,1.0
4390,64-D-4,1.0
4391,65-A-15,1.0
4392,65-A-18,1.0
4393,65-A-24,1.0
4394,65-A-25,1.0
4395,65-A-26,0.0
4396,65-A-28,1.0
4397,65-A-31,1.0
4398,65-A-35,1.0
4399,65-A-39,1.0
4400,65-A-4,1.0
4401,65-A-43,1.0
4402,65-A-48,1.0
4403,65-A-50,1.0
4404,65-A-51,1.0
4405,65-A-63,1.0
4406,65-A-64,1.0
4407,65-A-65,1.0
4408,65-A-66,1.0
4409,65-A-67,1.0
4410,65-A-7,1.0
4411,65-A-75,1.0
4412,65-A-76,1.0
4413,65-A-78,0.0
4414,65-A-79,1.0
4415,65-B-1,0.0
4416,65-B-10,1.0
4417,65-B-13,1.0
4418,65-B-14,1.0
4419,65-B-15,1.0
4420,65-B-16,1.0
4421,65-B-17,1.0
4422,65-B-19,1.0
4423,65-B-3,1.0
4424,65-B-9,1.0
4425,65-C-12,1.0
4426,65-C-13,1.0
4427,65-C-15,1.0
4428,65-C-17,1.0
4429,65-C-19,1.0
4430,65-C-20,1.0
4431,65-C-21,1.0
4432,65-C-22,1.0
4433,65-C-24,1.0
4434,65-C-5,1.0
4435,65-C-9,1.0
4436,65-E-12,1.0
4437,65-E-14,1.0
4438,65-E-15,1.0
4439,65-E-18,1.0
4440,65-E-20,1.0
4441,65-E-8,1.0
4442,65-F-3,1.0
4443,65-F-9,1.0
4444,66-A-12,1.0
4445,66-A-16,1.0
4446,66-A-17,1.0
4447,66-A-2,1.0
4448,66-A-23,1.0
4449,66-A-24,1.0
4450,66-A-26,1.0
4451,66-A-32,0.0
4452,66-A-37,1.0
4453,66-B-1,0.0
4454,66-B-2,0.0
4455,66-B-3,0.0
4456,66-C-12,1.0
4457,66-C-16,1.0
4458,66-C-2,1.0
4459,66-C-8,0.0
4460,66-D-12,1.0
4461,66-D-13,1.0
4462,66-D-16,0.0
4463,66-D-23,1.0
4464,66-D-25,1.0
4465,66-D-26,1.0
4466,66-D-3,1.0
4467,66-D-4,1.0
4468,66-D-7,1.0
4469,66-E-10,1.0
4470,66-E-11,1.0
4471,66-E-15,1.0
4472,66-E-16,1.0
4473,66-E-3,0.0
4474,66-E-4,1.0
4475,66-E-5,1.0
4476,66-E-9,1.0
4477,68-A-10,1.0
4478,68-A-11,1.0
4479,68-A-12,1.0
4480,68-A-14,1.0
4481,68-A-15,1.0
4482,68-A-16,1.0
4483,68-A-2,1.0
4484,68-A-3,1.0
4485,68-A-4,1.0
4486,68-A-7,1.0
4487,68-A-8,1.0
4488,68-A-9,1.0
4489,68-C-10,1.0
4490,68-C-12,1.0
4491,68-C-14,1.0
4492,68-C-17,1.0
4493,68-C-18,1.0
4494,68-C-19,1.0
4495,68-C-2,1.0
4496,68-C-20,1.0
4497,68-C-23,1.0
4498,68-C-24,1.0
4499,68-C-25,1.0
4500,68-C-26,1.0
4501,68-C-3,1.0
4502,68-C-30,1.0
4503,68-C-31,1.0
4504,68-C-32,1.0
4505,68-C-34,1.0
4506,68-C-35,1.0
4507,68-C-8,1.0
4508,68-D-1,1.0
4509,68-D-11,1.0
4510,68-D-13,1.0
4511,68-D-16,0.0
4512,68-D-17,1.0
4513,68-D-19,1.0
4514,68-D-2,1.0
4515,68-D-21,1.0
4516,68-D-24,1.0
4517,68-D-29,1.0
4518,68-D-6,1.0
4519,68-D-8,1.0
4520,68-E-1,1.0
4521,68-E-10,1.0
4522,68-E-12,1.0
4523,68-E-14,1.0
4524,68-E-15,1.0
4525,68-E-16,1.0
4526,68-E-2,1.0
4527,68-E-21,1.0
4528,68-E-22,1.0
4529,68-E-24,1.0
4530,68-E-3,1.0
4531,68-E-4,1.0
4532,68-E-5,1.0
4533,68-E-6,1.0
4534,68-E-7,1.0
4535,69-B-10,1.0
4536,69-B-11,0.0
4537,69-B-14,1.0
4538,69-B-4,1.0
4539,69-B-5,1.0
4540,69-B-6,1.0
4541,69-B-7,1.0
4542,69-C-10,1.0
4543,69-C-11,1.0
4544,69-C-12,1.0
4545,69-C-13,0.0
4546,69-C-14,1.0
4547,69-C-7,1.0
4548,69-C-9,1.0
4549,69-D-10,1.0
4550,69-D-11,1.0
4551,69-D-13,1.0
4552,69-D-14,1.0
4553,69-D-15,1.0
4554,69-D-16,1.0
4555,69-D-17,1.0
4556,69-D-18,1.0
4557,69-D-19,1.0
4558,69-D-20,1.0
4559,69-D-22,1.0
4560,69-D-4,1.0
4561,69-E-10,1.0
4562,69-E-11,1.0
4563,69-E-12,1.0
4564,69-E-13,1.0
4565,69-E-14,1.0
4566,69-E-16,1.0
4567,69-E-17,1.0
4568,69-E-18,1.0
4569,69-E-19,1.0
4570,69-E-22,1.0
4571,69-E-23,1.0
4572,69-E-24,1.0
4573,69-E-25,1.0
4574,69-E-4,0.0
4575,69-E-5,1.0
4576,69-E-6,1.0
4577,69-E-9,1.0
4578,69-F-1,1.0
4579,69-F-10,1.0
4580,69-F-12,1.0
4581,69-F-5,1.0
4582,69-F-6,1.0
4583,69-G-1,1.0
4584,69-G-11,1.0
4585,69-G-13,1.0
4586,69-G-14,1.0
4587,69-G-15,1.0
4588,69-G-19,0.0
4589,69-G-23,1.0
4590,69-G-25,1.0
4591,69-G-32,1.0
4592,69-G-8,1.0
4593,69-G-9,1.0
4594,69-H-1,1.0
4595,69-H-11,1.0
4596,69-H-13,1.0
4597,69-H-16,1.0
4598,69-H-19,1.0
4599,69-H-2,1.0
4600,69-H-21,1.0
4601,69-H-22,1.0
4602,69-H-23,1.0
4603,69-H-25,1.0
4604,69-H-31,1.0
4605,69-H-32,1.0
4606,69-H-33,1.0
4607,69-H-35,1.0
4608,69-H-38,1.0
4609,69-H-39,1.0
4610,69-H-4,1.0
4611,69-H-40,1.0
4612,69-H-41,1.0
4613,69-H-5,1.0
4614,69-H-7,1.0
4615,69-H-8,1.0
4616,7-A-10,1.0
4617,7-A-11,1.0
4618,7-A-12,1.0
4619,7-A-14,1.0
4620,7-A-16,1.0
4621,7-A-17,1.0
4622,7-A-3,1.0
4623,7-A-4,1.0
4624,7-A-7,1.0
4625,7-B-1,1.0
4626,7-B-10,1.0
4627,7-B-12,1.0
4628,7-B-4,1.0
4629,7-B-8,0.0
4630,7-B-9,1.0
4631,7-C-10,1.0
4632,7-C-13,1.0
4633,7-C-3,1.0
4634,7-C-7,1.0
4635,7-D-13,1.0
4636,7-D-14,1.0
4637,7-D-15,1.0
4638,7-D-16,1.0
4639,7-D-17,1.0
4640,7-D-19,1.0
4641,7-D-20,1.0
4642,7-D-21,1.0
4643,7-D-22,1.0
4644,7-D-23,1.0
4645,7-E-1,1.0
4646,7-E-10,1.0
4647,7-E-11,1.0
4648,7-E-14,1.0
4649,7-E-15,1.0
4650,7-E-17,1.0
4651,7-E-19,1.0
4652,7-E-2,1.0
4653,7-E-20,1.0
4654,7-E-23,1.0
4655,7-E-25,1.0
4656,7-E-3,1.0
4657,7-E-4,1.0
4658,7-E-5,1.0
4659,7-E-6,1.0
4660,7-E-7,1.0
4661,7-F-10,1.0
4662,7-F-13,1.0
4663,7-F-18,1.0
4664,7-F-19,1.0
4665,7-F-20,1.0
4666,7-F-21,1.0
4667,7-F-22,1.0
4668,7-F-23,1.0
4669,7-F-24,1.0
4670,7-F-27,1.0
4671,7-F-4,1.0
4672,7-F-5,1.0
4673,7-F-6,1.0
4674,7-F-8,1.0
4675,7-G-10,1.0
4676,7-G-20,1.0
4677,7-G-22,1.0
4678,7-G-24,1.0
4679,7-G-25,1.0
4680,7-G-26,1.0
4681,7-G-30,1.0
4682,7-G-4,1.0
4683,7-G-5,1.0
4684,7-G-7,1.0
4685,7-H-1,1.0
4686,7-H-10,1.0
4687,7-H-11,1.0
4688,7-H-12,1.0
4689,7-H-15,1.0
4690,7-H-16,1.0
4691,7-H-17,1.0
4692,7-H-18,1.0
4693,7-H-19,1.0
4694,7-H-2,1.0
4695,7-H-20,1.0
4696,7-H-21,1.0
4697,7-H-23,1.0
4698,7-H-24,1.0
4699,7-H-4,1.0
4700,7-H-5,1.0
4701,7-H-7,1.0
4702,7-I-11,1.0
4703,7-I-14,1.0
4704,7-I-16,1.0
4705,7-I-17,1.0
4706,7-I-18,1.0
4707,7-I-19,1.0
4708,7-I-20,1.0
4709,7-I-22,1.0
4710,7-I-23,1.0
4711,7-I-24,1.0
4712,7-I-25,1.0
4713,7-I-26,1.0
4714,7-I-27,1.0
4715,7-I-28,1.0
4716,7-I-35,1.0
4717,7-I-38,1.0
4718,7-I-4,1.0
4719,7-I-40,1.0
4720,7-I-41,1.0
4721,7-I-42,1.0
4722,7-I-44,1.0
4723,7-I-45,1.0
4724,7-I-46,1.0
4725,7-I-47,1.0
4726,7-I-48,1.0
4727,7-I-5,1.0
4728,7-I-50,1.0
4729,7-I-52,1.0
4730,7-I-53,1.0
4731,7-I-54,1.0
4732,7-I-55,1.0
4733,7-I-58,1.0
4734,7-I-6,1.0
4735,7-I-7,1.0
4736,7-I-8,1.0
4737,7-I-9,1.0
4738,7-J-1,1.0
4739,7-J-10,1.0
4740,7-J-11,1.0
4741,7-J-12,1.0
4742,7-J-13,1.0
4743,7-J-14,1.0
4744,7-J-3,0.0
4745,7-J-5,1.0
4746,7-J-6,1.0
4747,7-J-7,1.0
4748,7-J-8,1.0
4749,7-K-10,1.0
4750,7-K-11,1.0
4751,7-K-14,1.0
4752,7-K-17,1.0
4753,7-K-18,1.0
4754,7-K-22,1.0
4755,7-K-25,1.0
4756,7-K-28,1.0
4757,7-K-29,1.0
4758,7-K-3,1.0
4759,7-K-30,0.0
4760,7-K-33,1.0
4761,7-K-35,0.0
4762,7-K-8,1.0
4763,7-L-1,1.0
4764,7-L-10,1.0
4765,7-L-14,1.0
4766,7-L-15,1.0
4767,7-L-19,1.0
4768,7-L-2,1.0
4769,7-L-20,1.0
4770,7-L-21,1.0
4771,7-L-22,1.0
4772,7-L-3,1.0
4773,7-L-4,1.0
4774,7-L-7,1.0
4775,7-L-8,1.0
4776,70-A-1,1.0
4777,70-A-10,1.0
4778,70-A-11,1.0
4779,70-A-12,1.0
4780,70-A-13,1.0
4781,70-A-14,1.0
4782,70-A-16,1.0
4783,70-A-18,1.0
4784,70-A-20,1.0
4785,70-A-22,1.0
4786,70-A-23,1.0
4787,70-A-27,1.0
4788,70-A-3,1.0
4789,70-A-4,1.0
4790,70-A-7,1.0
4791,70-B-1,1.0
4792,70-B-12,0.0
4793,70-B-13,1.0
4794,70-B-18,1.0
4795,70-B-2,1.0
4796,70-B-21,1.0
4797,70-B-22,1.0
4798,70-B-23,1.0
4799,70-B-24,1.0
4800,70-B-3,1.0
4801,70-B-4,1.0
4802,70-B-5,1.0
4803,70-B-6,1.0
4804,70-B-8,1.0
4805,70-B-9,1.0
4806,70-C-1,1.0
4807,70-C-10,1.0
4808,70-C-11,1.0
4809,70-C-12,1.0
4810,70-C-17,0.0
4811,70-C-19,1.0
4812,70-C-2,1.0
4813,70-C-20,1.0
4814,70-C-21,1.0
4815,70-C-22,1.0
4816,70-C-23,1.0
4817,70-C-24,1.0
4818,70-C-25,1.0
4819,70-C-4,1.0
4820,70-D-13,1.0
4821,70-D-14,1.0
4822,70-D-17,1.0
4823,70-D-2,1.0
4824,70-D-3,1.0
4825,70-D-4,1.0
4826,70-D-7,1.0
4827,71-A-11,1.0
4828,71-A-12,1.0
4829,71-A-14,0.0
4830,71-A-16,1.0
4831,71-B-13,1.0
4832,71-B-18,0.0
4833,71-B-20,1.0
4834,71-B-23,1.0
4835,71-B-24,1.0
4836,71-B-25,1.0
4837,71-B-27,1.0
4838,71-B-32,1.0
4839,71-B-34,1.0
4840,71-B-36,1.0
4841,71-B-37,1.0
4842,71-B-39,1.0
4843,71-B-40,1.0
4844,71-B-42,1.0
4845,71-B-5,0.0
4846,71-B-7,1.0
4847,71-C-10,1.0
4848,71-C-12,1.0
4849,71-C-14,1.0
4850,71-C-6,1.0
4851,71-C-8,1.0
4852,71-D-1,1.0
4853,71-D-11,1.0
4854,71-D-15,1.0
4855,71-D-18,1.0
4856,71-D-19,0.0
4857,71-D-20,0.0
4858,71-D-24,1.0
4859,71-D-25,1.0
4860,71-D-29,1.0
4861,71-D-3,1.0
4862,71-D-30,1.0
4863,71-D-32,1.0
4864,71-D-36,1.0
4865,71-D-37,1.0
4866,71-D-4,0.0
4867,71-D-40,1.0
4868,71-D-42,1.0
4869,71-D-43,1.0
4870,71-D-45,1.0
4871,71-D-47,1.0
4872,71-D-48,1.0
4873,71-D-49,1.0
4874,71-D-5,1.0
4875,71-D-6,1.0
4876,71-D-7,1.0
4877,71-D-9,1.0
4878,71-E-1,1.0
4879,71-E-10,1.0
4880,71-E-11,1.0
4881,71-E-14,1.0
4882,71-E-16,1.0
4883,71-E-17,1.0
4884,71-E-18,1.0
4885,71-E-19,1.0
4886,71-E-2,1.0
4887,71-E-20,1.0
4888,71-E-21,1.0
4889,71-E-22,1.0
4890,71-E-23,1.0
4891,71-E-28,1.0
4892,71-E-3,1.0
4893,71-E-30,1.0
4894,71-E-41,1.0
4895,71-E-42,1.0
4896,71-E-44,1.0
4897,71-E-46,1.0
4898,71-E-47,1.0
4899,71-E-48,1.0
4900,71-E-49,1.0
4901,71-E-5,1.0
4902,71-E-50,1.0
4903,71-E-52,1.0
4904,71-E-53,1.0
4905,71-E-55,1.0
4906,71-E-56,1.0
4907,71-E-57,1.0
4908,71-E-6,1.0
4909,71-E-7,1.0
4910,72-B-1,1.0
4911,72-B-10,0.0
4912,72-B-11,1.0
4913,72-B-12,1.0
4914,72-B-14,1.0
4915,72-B-15,1.0
4916,72-B-17,1.0
4917,72-B-18,1.0
4918,72-B-19,1.0
4919,72-B-20,1.0
4920,72-B-25,1.0
4921,72-B-26,1.0
4922,72-B-28,1.0
4923,72-B-31,1.0
4924,72-B-32,1.0
4925,72-B-34,1.0
4926,72-B-35,1.0
4927,72-B-36,1.0
4928,72-B-37,1.0
4929,72-B-39,1.0
4930,72-B-40,1.0
4931,72-B-41,1.0
4932,72-B-42,1.0
4933,72-B-45,0.0
4934,72-B-5,1.0
4935,72-B-7,1.0
4936,72-C-11,1.0
4937,72-C-14,1.0
4938,72-C-16,1.0
4939,72-C-3,1.0
4940,72-C-5,1.0
4941,72-C-9,1.0
4942,72-D-13,1.0
4943,72-D-14,1.0
4944,72-D-16,1.0
4945,72-D-18,0.0
4946,72-D-2,1.0
4947,72-D-20,1.0
4948,72-D-21,1.0
4949,72-D-3,1.0
4950,72-D-5,1.0
4951,72-D-6,1.0
4952,72-D-8,1.0
4953,72-E-10,1.0
4954,72-E-12,1.0
4955,72-E-13,1.0
4956,72-E-14,1.0
4957,72-E-17,1.0
4958,72-E-18,1.0
4959,72-E-2,1.0
4960,72-E-3,1.0
4961,72-E-4,1.0
4962,72-E-7,1.0
4963,72-E-8,1.0
4964,72-F-12,1.0
4965,72-F-16,1.0
4966,72-F-4,0.0
4967,72-F-9,1.0
4968,73-A-32,1.0
4969,73-A-33,1.0
4970,73-A-41,0.0
4971,73-A-43,1.0
4972,73-A-45,1.0
4973,73-A-47,1.0
4974,73-A-50,1.0
4975,73-A-53,1.0
4976,73-A-54,1.0
4977,73-A-55,1.0
4978,73-A-56,1.0
4979,73-B-1,0.0
4980,73-B-10,1.0
4981,73-B-11,1.0
4982,73-B-14,0.0
4983,73-B-8,1.0
4984,73-C-2,1.0
4985,73-C-4,1.0
4986,73-C-6,1.0
4987,73-D-10,1.0
4988,73-D-13,1.0
4989,73-D-15,1.0
4990,73-D-30,1.0
4991,73-D-32,1.0
4992,73-D-5,1.0
4993,73-D-6,1.0
4994,73-E-1,1.0
4995,73-E-10,1.0
4996,73-E-11,1.0
4997,73-E-14,1.0
4998,73-E-16,1.0
4999,73-E-2,1.0
5000,73-E-20,0.0
5001,73-E-21,0.0
5002,73-E-3,1.0
5003,73-E-32,1.0
5004,73-E-39,1.0
5005,73-E-40,1.0
5006,73-E-42,1.0
5007,73-E-6,1.0
5008,73-E-7,0.0
5009,74-A-1,1.0
5010,74-A-10,1.0
5011,74-A-12,1.0
5012,74-A-13,1.0
5013,74-A-15,1.0
5014,74-A-7,1.0
5015,74-A-8,1.0
5016,74-A-9,1.0
5017,74-B-11,1.0
5018,74-B-22,1.0
5019,74-B-23,1.0
5020,74-B-27,0.0
5021,74-B-29,1.0
5022,74-B-32,1.0
5023,74-B-6,1.0
5024,74-B-7,1.0
5025,74-C-11,1.0
5026,74-C-2,1.0
5027,74-C-25,1.0
5028,74-C-3,1.0
5029,74-C-5,1.0
5030,74-C-6,1.0
5031,74-D-12,1.0
5032,74-D-9,1.0
5033,74-E-12,1.0
5034,74-E-18,1.0
5035,74-E-19,0.0
5036,74-E-22,1.0
5037,74-E-6,0.0
5038,75-A-1,1.0
5039,75-A-12,0.0
5040,75-A-16,1.0
5041,75-A-17,0.0
5042,75-A-21,1.0
5043,75-A-22,1.0
5044,75-A-3,1.0
5045,75-A-7,1.0
5046,75-B-1,1.0
5047,75-B-12,1.0
5048,75-B-6,1.0
5049,75-B-9,1.0
5050,75-C-13,1.0
5051,75-C-18,1.0
5052,75-C-21,1.0
5053,75-C-22,1.0
5054,75-C-23,1.0
5055,75-C-24,1.0
5056,75-C-7,1.0
5057,75-D-1,1.0
5058,75-D-11,1.0
5059,75-D-12,1.0
5060,75-D-13,1.0
5061,75-D-16,1.0
5062,75-D-21,1.0
5063,75-D-23,1.0
5064,75-D-24,1.0
5065,75-D-25,1.0
5066,75-D-3,1.0
5067,75-D-7,0.0
5068,75-D-9,1.0
5069,75-E-1,1.0
5070,75-E-10,1.0
5071,75-E-13,1.0
5072,75-E-15,1.0
5073,75-E-19,1.0
5074,75-E-22,1.0
5075,75-E-23,1.0
5076,75-E-24,1.0
5077,75-E-25,1.0
5078,75-E-26,1.0
5079,75-E-27,1.0
5080,75-E-3,1.0
5081,75-E-34,1.0
5082,75-E-36,1.0
5083,75-E-6,1.0
5084,75-E-8,1.0
5085,75-F-1,1.0
5086,75-F-11,1.0
5087,75-F-5,1.0
5088,75-F-7,1.0
5089,75-F-8,1.0
5090,75-G-1,0.0
5091,75-G-4,1.0
5092,75-G-6,1.0
5093,75-H-10,1.0
5094,75-H-11,1.0
5095,75-H-12,1.0
5096,75-H-13,1.0
5097,75-H-14,1.0
5098,75-H-15,1.0
5099,75-H-17,1.0
5100,75-H-18,0.0
5101,75-H-22,1.0
5102,75-H-24,1.0
5103,75-H-28,1.0
5104,75-H-7,1.0
5105,75-H-9,1.0
5106,76-A-11,1.0
5107,76-A-15,1.0
5108,76-A-16,1.0
5109,76-A-2,1.0
5110,76-A-26,0.0
5111,76-A-29,1.0
5112,76-A-31,1.0
5113,76-B-1,1.0
5114,76-B-11,1.0
5115,76-B-12,1.0
5116,76-B-2,1.0
5117,76-B-3,1.0
5118,76-B-5,1.0
5119,76-B-6,1.0
5120,76-B-8,1.0
5121,76-C-10,1.0
5122,76-C-12,1.0
5123,76-C-14,1.0
5124,76-C-16,1.0
5125,76-C-18,1.0
5126,76-C-2,0.0
5127,76-C-20,1.0
5128,76-C-6,1.0
5129,76-C-7,1.0
5130,76-C-8,1.0
5131,76-D-1,1.0
5132,76-D-12,1.0
5133,76-D-18,1.0
5134,76-D-19,1.0
5135,76-D-21,1.0
5136,76-D-22,1.0
5137,76-D-24,1.0
5138,76-D-25,1.0
5139,76-D-4,1.0
5140,76-D-6,1.0
5141,76-E-10,1.0
5142,76-E-3,1.0
5143,76-E-5,1.0
5144,76-E-6,1.0
5145,76-E-7,1.0
5146,76-E-8,0.0
5147,76-F-18,1.0
5148,76-F-27,1.0
5149,76-F-28,1.0
5150,76-F-29,1.0
5151,76-F-30,1.0
5152,76-F-31,1.0
5153,76-F-32,1.0
5154,76-F-33,1.0
5155,76-F-34,1.0
5156,76-F-4,1.0
5157,76-F-5,1.0
5158,76-F-6,1.0
5159,76-F-8,1.0
5160,76-F-9,1.0
5161,77-D-1,0.0
5162,77-E-9,1.0
5163,78-A-11,1.0
5164,78-A-3,1.0
5165,78-A-4,0.0
5166,78-A-5,1.0
5167,78-A-6,1.0
5168,78-A-7,1.0
5169,78-A-9,1.0
5170,78-B-13,1.0
5171,78-B-15,1.0
5172,78-B-17,1.0
5173,78-B-18,1.0
5174,78-B-20,1.0
5175,78-B-21,1.0
5176,78-B-23,0.0
5177,78-B-24,1.0
5178,78-B-26,1.0
5179,78-B-27,1.0
5180,78-B-31,1.0
5181,78-B-35,1.0
5182,78-B-37,1.0
5183,78-B-38,1.0
5184,78-B-39,1.0
5185,78-B-4,1.0
5186,78-B-42,1.0
5187,78-B-44,1.0
5188,78-B-5,1.0
5189,78-B-7,1.0
5190,78-B-8,1.0
5191,78-C-11,1.0
5192,78-C-12,0.0
5193,78-C-14,1.0
5194,78-C-17,1.0
5195,78-C-2,1.0
5196,78-C-23,1.0
5197,78-C-8,1.0
5198,78-D-1,1.0
5199,78-D-3,1.0
5200,78-D-4,1.0
5201,78-D-7,1.0
5202,78-D-8,1.0
5203,78-E-11,1.0
5204,78-E-13,1.0
5205,78-E-14,1.0
5206,78-E-19,1.0
5207,78-E-20,1.0
5208,78-E-21,1.0
5209,78-E-22,1.0
5210,78-E-23,1.0
5211,78-E-26,1.0
5212,78-E-27,1.0
5213,78-E-5,1.0
5214,78-E-6,0.0
5215,78-E-8,1.0
5216,78-F-10,1.0
5217,78-F-13,1.0
5218,78-F-14,1.0
5219,78-F-15,1.0
5220,78-F-16,1.0
5221,78-F-18,1.0
5222,78-F-2,1.0
5223,78-F-20,1.0
5224,78-F-21,1.0
5225,78-F-23,1.0
5226,78-F-24,1.0
5227,78-F-9,1.0
5228,78-G-1,1.0
5229,78-G-10,1.0
5230,78-G-11,0.0
5231,78-G-13,1.0
5232,78-G-15,1.0
5233,78-G-16,0.0
5234,78-G-17,1.0
5235,78-G-18,1.0
5236,78-G-24,1.0
5237,78-G-36,1.0
5238,78-G-37,1.0
5239,78-G-38,1.0
5240,78-G-9,1.0
5241,78-H-1,1.0
5242,78-H-5,1.0
5243,78-H-7,1.0
5244,78-H-8,1.0
5245,78-I-1,0.0
5246,78-I-10,1.0
5247,78-I-14,1.0
5248,78-I-2,1.0
5249,78-I-3,1.0
5250,78-I-4,1.0
5251,79-A-2,0.0
5252,79-B-10,1.0
5253,79-B-11,1.0
5254,79-B-12,1.0
5255,79-B-16,1.0
5256,79-B-18,1.0
5257,79-B-19,0.0
5258,79-B-2,1.0
5259,79-B-3,1.0
5260,79-B-5,1.0
5261,79-C-10,0.0
5262,79-C-13,0.0
5263,79-C-15,1.0
5264,79-C-16,1.0
5265,79-C-19,1.0
5266,79-C-20,1.0
5267,79-C-21,1.0
5268,79-C-22,1.0
5269,79-C-3,1.0
5270,79-C-7,1.0
5271,79-C-8,1.0
5272,79-C-9,1.0
5273,79-E-3,0.0
5274,79-E-5,1.0
5275,79-F-10,1.0
5276,79-F-3,1.0
5277,79-F-7,1.0
5278,79-F-8,1.0
5279,79-G-13,1.0
5280,79-G-2,0.0
5281,79-G-4,1.0
5282,79-G-5,1.0
5283,79-G-6,1.0
5284,79-G-8,0.0
5285,79-H-2,0.0
5286,79-H-6,0.0
5287,8-A-1,1.0
5288,8-A-10,0.0
5289,8-A-18,1.0
5290,8-A-19,1.0
5291,8-A-22,1.0
5292,8-A-24,1.0
5293,8-A-25,1.0
5294,8-A-3,1.0
5295,8-A-30,1.0
5296,8-A-31,1.0
5297,8-A-32,1.0
5298,8-A-33,1.0
5299,8-A-39,1.0
5300,8-A-4,1.0
5301,8-A-42,1.0
5302,8-A-44,1.0
5303,8-A-46,1.0
5304,8-A-49,1.0
5305,8-A-6,1.0
5306,8-A-8,1.0
5307,8-A-9,1.0
5308,8-B-1,1.0
5309,8-B-10,1.0
5310,8-B-14,1.0
5311,8-B-2,1.0
5312,8-B-3,1.0
5313,8-B-5,1.0
5314,8-B-6,1.0
5315,8-B-7,1.0
5316,8-B-9,1.0
5317,8-C-11,1.0
5318,8-C-12,1.0
5319,8-C-13,1.0
5320,8-C-14,1.0
5321,8-C-15,1.0
5322,8-C-16,1.0
5323,8-C-19,0.0
5324,8-C-2,1.0
5325,8-C-21,1.0
5326,8-C-23,1.0
5327,8-C-24,1.0
5328,8-C-25,1.0
5329,8-C-26,1.0
5330,8-C-27,1.0
5331,8-C-3,1.0
5332,8-C-30,1.0
5333,8-C-31,1.0
5334,8-C-33,1.0
5335,8-C-36,1.0
5336,8-C-37,1.0
5337,8-C-38,1.0
5338,8-C-4,1.0
5339,8-C-41,1.0
5340,8-C-42,1.0
5341,8-C-43,1.0
5342,8-C-5,1.0
5343,8-C-6,1.0
5344,8-C-7,1.0
5345,8-D-1,1.0
5346,8-D-10,1.0
5347,8-D-11,1.0
5348,8-D-12,1.0
5349,8-D-4,1.0
5350,8-D-5,1.0
5351,8-E-1,1.0
5352,8-E-3,1.0
5353,8-F-1,1.0
5354,8-F-10,1.0
5355,8-F-3,1.0
5356,8-F-8,0.0
5357,8-F-9,1.0
5358,8-G-1,1.0
5359,8-G-10,1.0
5360,8-G-11,1.0
5361,8-G-12,1.0
5362,8-G-16,1.0
5363,8-G-18,1.0
5364,8-G-21,1.0
5365,8-G-23,1.0
5366,8-G-4,1.0
5367,8-G-6,1.0
5368,8-H-1,1.0
5369,8-H-12,1.0
5370,8-H-14,1.0
5371,8-H-16,1.0
5372,8-H-18,1.0
5373,8-H-4,1.0
5374,8-H-6,1.0
5375,8-H-7,1.0
5376,8-I-1,1.0
5377,8-I-13,1.0
5378,8-I-4,1.0
5379,8-I-6,1.0
5380,8-I-7,1.0
5381,8-J-10,0.0
5382,8-J-12,0.0
5383,8-J-16,1.0
5384,8-J-17,1.0
5385,8-J-20,1.0
5386,8-J-21,1.0
5387,8-J-26,1.0
5388,8-J-27,1.0
5389,8-J-28,1.0
5390,8-J-29,1.0
5391,8-J-3,1.0
5392,8-J-31,1.0
5393,8-J-32,1.0
5394,8-J-33,1.0
5395,8-J-35,1.0
5396,8-J-36,1.0
5397,8-J-37,1.0
5398,8-J-38,1.0
5399,8-J-4,1.0
5400,8-J-6,1.0
5401,8-J-9,1.0
5402,8-K-10,1.0
5403,8-K-12,1.0
5404,8-K-13,1.0
5405,8-K-14,1.0
5406,8-K-2,1.0
5407,8-K-3,1.0
5408,8-K-4,1.0
5409,8-K-5,1.0
5410,80-A-10,1.0
5411,80-A-12,1.0
5412,80-A-13,1.0
5413,80-A-14,1.0
5414,80-A-15,1.0
5415,80-A-16,1.0
5416,80-A-17,1.0
5417,80-A-18,1.0
5418,80-A-19,1.0
5419,80-A-22,1.0
5420,80-A-24,1.0
5421,80-A-25,1.0
5422,80-A-27,1.0
5423,80-A-3,0.0
5424,80-A-6,1.0
5425,80-A-7,1.0
5426,80-A-9,1.0
5427,80-B-13,1.0
5428,80-B-18,1.0
5429,80-B-21,1.0
5430,80-B-22,1.0
5431,80-B-7,0.0
5432,80-B-9,1.0
5433,80-C-1,1.0
5434,80-C-11,1.0
5435,80-C-12,1.0
5436,80-C-14,1.0
5437,80-C-4,0.0
5438,80-C-5,1.0
5439,80-C-7,1.0
5440,80-D-1,0.0
5441,80-D-10,1.0
5442,80-D-13,1.0
5443,80-D-17,1.0
5444,80-D-2,1.0
5445,80-D-20,1.0
5446,80-D-21,1.0
5447,80-D-4,1.0
5448,80-D-5,1.0
5449,80-D-6,1.0
5450,80-D-8,1.0
5451,80-D-9,1.0
5452,80-E-1,1.0
5453,80-E-11,1.0
5454,80-E-12,1.0
5455,80-E-13,1.0
